id,text,label
6521,四川眉山市城区眉山外国语学校裴城路,B-prov E-prov B-city I-city E-city B-district E-district B-poi I-poi I-poi I-poi I-poi I-poi E-poi B-road I-road E-road
6522,永宁西路与龙江路交叉口西北侧龙江锦苑A区,B-road I-road I-road E-road O B-road I-road E-road B-intersection I-intersection E-intersection B-assist I-assist E-assist B-poi I-poi I-poi E-poi B-poi E-poi
6523,山东省威海市环翠区皇冠街道经济技术开发区地税局办公室,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-poi I-poi E-poi B-subpoi I-subpoi E-subpoi
6524,迎宾路与临东路交叉口华元尚峰0幢0单元,B-road I-road E-road O B-road I-road E-road B-intersection I-intersection E-intersection B-poi I-poi I-poi E-poi B-houseno E-houseno B-cellno I-cellno E-cellno
6525,浙江省绍兴柯桥东升路市场A区0楼高氏纺织,B-prov I-prov E-prov B-city E-city B-district E-district B-poi I-poi I-poi I-poi E-poi B-subpoi E-subpoi O O B-poi I-poi I-poi E-poi
6526,北白象镇旺林村旺林大道000号,B-town I-town I-town E-town B-community I-community E-community B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno
6527,江苏省常州市新北区新桥镇新景花苑,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-poi I-poi I-poi E-poi
6528,南汇景园六幢七单元,B-poi I-poi I-poi E-poi B-houseno E-houseno O O O
6529,宁波市江北区外滩花园00号楼,B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi E-poi B-houseno I-houseno I-houseno E-houseno
6530,镇海区骆驼街道永茂西路,B-district I-district E-district B-town I-town I-town E-town B-road I-road I-road E-road
6531,登良路公园道大厦-A座,B-road I-road E-road B-poi I-poi I-poi I-poi E-poi O B-houseno E-houseno
6532,东关春江花园,B-community E-community B-poi I-poi I-poi E-poi
6533,国贸名品港西北厅七楼,B-poi I-poi I-poi I-poi E-poi B-poi I-poi E-poi B-floorno E-floorno
6534,浙江省温州市苍南县灵溪镇江湾北路苍南交警大队,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-road I-road I-road E-road B-poi I-poi I-poi I-poi I-poi E-poi
6535,浙江省杭州市西湖区转塘街道九溪路00号东航云逸酒店,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-road I-road E-road B-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi E-poi
6536,衙前镇明华原料市场0栋幢,B-town I-town E-town B-poi I-poi I-poi I-poi I-poi E-poi B-houseno E-houseno O
6537,鲤城西路0000号凯越宾馆对面,B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi B-assist E-assist
6538,浙江省杭州市闻堰黄山桥南路,B-prov I-prov E-prov B-city I-city E-city B-town E-town B-community E-community B-road I-road E-road
6539,台州温岭市城北街道杨家渭村新区00栋,B-city E-city B-district I-district E-district B-town I-town I-town E-town B-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-houseno I-houseno E-houseno
6540,童店一区000栋00单元,B-poi E-poi B-subpoi E-subpoi B-houseno I-houseno I-houseno E-houseno B-cellno I-cellno I-cellno E-cellno
6541,浙江省宁波市鄞州区望春园区云林中路000号A座00楼供应部,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-district I-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-houseno E-houseno B-floorno I-floorno E-floorno B-poi I-poi E-poi
6542,义乌廿三里金鳞北路,B-district E-district B-poi I-poi E-poi B-road I-road I-road E-road
6543,越州轻纺工贸园区一区0幢,B-district E-district B-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-poi E-poi B-houseno E-houseno
6544,浙江省宁波市北仑区富春江路0000号00号楼厂房0楼,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-houseno I-houseno I-houseno E-houseno B-poi E-poi B-floorno E-floorno
6545,嘉善县魏塘镇人民大道000号上海杉达学院嘉善光彪学院,B-district I-district E-district B-town I-town E-town B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
6546,湖州市三洋海岸,B-city I-city E-city B-poi I-poi I-poi E-poi
6547,浙江省杭州市萧山区临江工业园纬六路0000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
6548,湖北省钟祥市胡集镇金山五号东区,B-prov I-prov E-prov B-district I-district E-district B-town I-town E-town B-poi I-poi I-poi E-poi B-subpoi E-subpoi
6549,浙江省嘉兴市南湖区新丰镇新荷路000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
6550,河南省平顶山市宝丰县周庄镇刘湾村前岭村0组0000号,B-prov I-prov E-prov B-city I-city I-city E-city B-district I-district E-district B-town I-town E-town B-community I-community E-community B-community I-community E-community B-village_group E-village_group B-houseno I-houseno I-houseno I-houseno E-houseno
6551,米市巷街道密度桥路白马公寓0幢0单元,B-town I-town I-town I-town E-town B-road I-road I-road E-road B-poi I-poi I-poi E-poi B-houseno E-houseno B-cellno I-cellno E-cellno
6552,浙江省杭州市西湖区文一西路000号天湖公寓天湖公寓大门口丰巢,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi B-poi I-poi I-poi E-poi B-subpoi I-subpoi E-subpoi B-subpoi E-subpoi
6553,柯桥区万桑路0000号电联,B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno O O
6554,金华市婺城柳青街0000号怡景园00号楼,B-city I-city E-city B-district E-district B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi E-poi B-houseno I-houseno I-houseno E-houseno
6555,浙江省杭州市上城区望江街道婺江路0000号近江时代大厦A座,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi E-poi B-houseno E-houseno
6556,浙江省嘉兴市海宁市长安镇连杭开发区新兴路000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
6557,浙江省湖州市南浔区马腰镇计家兜,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-community I-community E-community
6558,宁波市江东区和青北路000号,B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno
6559,凤凰街道美欣家园00栋,B-town I-town I-town E-town B-poi I-poi I-poi E-poi B-houseno I-houseno E-houseno
6560,瓯海区宁波路站南商务宾馆电联,B-district I-district E-district B-road I-road E-road B-poi I-poi I-poi I-poi I-poi E-poi O O
6561,杭州市余杭区良渚镇荀山村十二组庙底下00号,B-city I-city E-city B-district I-district E-district B-town I-town E-town B-community I-community E-community B-village_group I-village_group E-village_group B-community I-community E-community B-houseno I-houseno E-houseno
6562,浙江省金华市婺城区工商城阳光路00号莫泰,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi E-poi B-road I-road E-road B-roadno I-roadno E-roadno B-subpoi E-subpoi
6563,温州苍南县龙港芦浦社区汇源路000号,B-city E-city B-district I-district E-district B-poi E-poi B-community I-community I-community E-community B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
6564,国际商贸城四区00号门00楼0街,B-poi I-poi I-poi I-poi E-poi B-poi E-poi B-poi I-poi I-poi E-poi B-floorno I-floorno E-floorno B-road E-road
6565,建德市新安路新世纪大厦0楼申申网吧,B-city I-city E-city B-road I-road E-road B-poi I-poi I-poi I-poi E-poi B-floorno E-floorno B-subpoi I-subpoi I-subpoi E-subpoi
6566,浙江省杭州市江干区杭海路与艮山东路交叉口风林公寓架空层0幢0单元和00单元之间架空层丰巢,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road O B-road I-road I-road E-road B-intersection I-intersection E-intersection B-poi I-poi I-poi E-poi B-poi I-poi E-poi B-houseno E-houseno B-cellno I-cellno E-cellno O B-cellno I-cellno I-cellno E-cellno B-assist E-assist B-subpoi I-subpoi E-subpoi B-poi E-poi
6567,义务市义南工业区葛仙路00号偌轩服饰电联,B-district I-district E-district B-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road E-road B-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi O O
6568,浙江省绍兴市绍兴县柯桥区钱清镇湖头方,B-prov I-prov E-prov B-city I-city E-city B-city E-city O B-district I-district E-district B-town I-town E-town B-community I-community E-community
6569,浙江省宁波市海曙区横街镇庙东新村,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-poi I-poi I-poi E-poi
6570,杭州市临平镇东湖小区,B-city I-city E-city B-town I-town E-town B-poi I-poi I-poi E-poi
6571,濮院镇大道0000号00单元00楼,B-road I-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-cellno I-cellno I-cellno E-cellno O O O
6572,四明中路0000号中国联通鄞州万达营业厅,B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
6573,浙江省金华市义乌市浙江金华义乌江东街道青岩刘A区0栋0单元,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-prov E-prov B-city E-city B-district E-district B-town I-town I-town E-town B-poi I-poi E-poi B-subpoi E-subpoi B-houseno E-houseno B-cellno I-cellno E-cellno
6574,浙江省温州市瑞安市好滩印象0栋0单元,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi E-poi B-houseno E-houseno O O O
6575,温州欧左岸,B-city E-city B-poi I-poi E-poi
6576,浙江金华武义丁前村联谊巷000号,B-prov E-prov B-city E-city B-district E-district B-community I-community E-community B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
6577,义乌市廿三里武康路000号,B-district I-district E-district B-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
6578,浙江省-温州-瑞安市,B-prov I-prov E-prov O B-city E-city O B-district I-district E-district
6579,浙江省绍兴市灵芝镇大善村桥北,B-prov I-prov E-prov B-city I-city E-city B-town I-town E-town B-community I-community E-community B-poi E-poi
6580,浙江省金华市义乌市城中西路000号0楼,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-floorno E-floorno
6581,浙江省温州市苍南县建新路0000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
6582,马窖街道广东省汕头市濠江区马窖街道南山湾产业区AA0单元天际股份,B-town I-town I-town E-town B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-cellno I-cellno I-cellno I-cellno E-cellno B-poi I-poi I-poi E-poi
6583,海游街道山董村口三门县爱康模具有限公司,B-town I-town I-town E-town B-community I-community E-community S-intersection B-district I-district E-district B-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
6584,江西省南昌市南昌县昌东镇紫阳大道翰园小区,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-road I-road I-road E-road B-poi I-poi I-poi E-poi
6585,金华市宾虹路0000号四季瑞丽酒店,B-city I-city E-city B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi E-poi
6586,浙江省金华义乌国际商贸城0区0街00号门,B-prov I-prov E-prov B-city E-city B-district E-district B-poi I-poi I-poi I-poi E-poi B-poi E-poi B-road E-road B-subpoi I-subpoi I-subpoi E-subpoi
6587,祁门县祁山镇山水名门志诚玻璃,B-district I-district E-district B-town I-town E-town B-poi I-poi I-poi E-poi B-subpoi I-subpoi I-subpoi E-subpoi
6588,宁波市镇海炼化诗韵服装店,B-city I-city E-city B-district E-district B-poi E-poi B-subpoi I-subpoi I-subpoi I-subpoi E-subpoi
6589,浙江省杭州市江干区管委会金沙大道000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district I-district I-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno
6590,浙江省台州市椒江区下陈街道机场路00号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-road I-road E-road B-roadno I-roadno E-roadno
6591,浙江省绍兴市上虞市市民大道0000号大通购物中心九楼宝姿女装,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi E-poi B-floorno E-floorno B-poi I-poi I-poi E-poi
6592,深圳市龙岗区坂田万科金色半山0栋,B-city I-city E-city B-district I-district E-district B-town E-town B-poi I-poi I-poi I-poi I-poi E-poi B-houseno E-houseno
6593,舟山定海区干缆镇西码头澜港大道00号舟山鞋荣实业有限公司,B-city E-city B-district I-district E-district B-town I-town E-town B-community I-community E-community B-road I-road I-road E-road B-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
6594,浙江省温州市乐清市柳市电器城A区,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town E-town B-poi I-poi E-poi B-poi E-poi
6595,浙江省绍兴市越城区东浦镇群贤中路0000号浙江越秀外国语学院镜湖小区,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi B-subpoi I-subpoi I-subpoi E-subpoi
6596,宁波高新区聚贤路0000号,B-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
6597,浙江省金华市义乌市浙江省金华市义乌市浙江义乌宏迪路000号A电园诚俊网商大厦00楼妮洛雅,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-prov E-prov B-district E-district B-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-devzone I-devzone E-devzone B-poi I-poi I-poi I-poi I-poi E-poi B-floorno I-floorno E-floorno B-subpoi I-subpoi E-subpoi
6598,浙江金华市义乌市孔村0区000栋0单元,B-prov E-prov B-city I-city E-city B-district I-district E-district B-community E-community B-poi E-poi B-houseno I-houseno I-houseno E-houseno B-cellno I-cellno E-cellno
6599,浙江省温州市永嘉县千石工业区金螳螂鞋业,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-devzone I-devzone I-devzone I-devzone E-devzone B-poi I-poi I-poi I-poi E-poi
6600,杭州文二西路桂花城栖霞苑,B-city E-city B-road I-road I-road E-road B-poi I-poi E-poi B-subpoi I-subpoi E-subpoi
6601,湖南省邵阳市洞口县山门镇二桥乐美居,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-community E-community B-poi I-poi E-poi
6602,西兴街道钱塘春晓000幢,B-town I-town I-town E-town B-poi I-poi I-poi E-poi B-houseno I-houseno I-houseno E-houseno
6603,浙江省杭州市余杭区乔司镇毛桃东街00号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-road I-road I-road E-road B-roadno I-roadno E-roadno
6604,临海市后塘路000号人文电脑,B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi
6605,莞城街道莞城区八达路聚丰市场,B-town I-town I-town E-town B-district I-district E-district B-road I-road E-road B-poi I-poi I-poi E-poi
6606,龙湾区滨海园区金海0道瓯飞工程保障基地龙达公司电联,B-district I-district E-district B-devzone I-devzone I-devzone E-devzone B-road I-road I-road E-road B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi O O
6607,镜水路路南工业园欣君成工业园0栋00楼,B-road I-road E-road B-devzone I-devzone I-devzone I-devzone E-devzone B-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-houseno E-houseno B-floorno I-floorno E-floorno
6608,金华金华市婺城区对家畈新街00号,B-city E-city B-city I-city E-city B-district I-district E-district B-community I-community E-community B-road E-road B-roadno I-roadno E-roadno
6609,沙平北路0000号义兴综合楼,B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi E-poi
6610,浙江省宁波市鄞州区江东南路00号海景花园A座,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi B-houseno E-houseno
6611,濮院镇上上城00栋00单元,B-town I-town E-town B-poi I-poi E-poi B-houseno I-houseno E-houseno B-cellno I-cellno I-cellno E-cellno
6612,柳市镇朝阳村锦阳路0000号,B-town I-town E-town B-community I-community E-community B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
6613,泉庄街道人民大道中000号公安消防局,B-town I-town I-town E-town B-road I-road I-road E-road O B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi E-poi
6614,浙江省温州市鹿城区蒲鞋市0000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
6615,宁波市鄞州区姜山镇北大路0号,B-city I-city E-city B-district I-district E-district B-town I-town E-town B-road I-road E-road B-roadno E-roadno
6616,平阳县鳌江镇柳北小区00栋0单元,B-district I-district E-district B-town I-town E-town B-poi I-poi I-poi E-poi B-houseno I-houseno E-houseno B-cellno I-cellno E-cellno
6617,安徽省涡阳县城关街道邢北居民组000号,B-prov I-prov E-prov B-district I-district E-district B-town I-town I-town E-town B-village_group I-village_group I-village_group I-village_group E-village_group B-houseno I-houseno I-houseno E-houseno
6618,沙井街道新桥社区洋下大道00号凯悦大厦,B-town I-town I-town E-town B-community I-community I-community E-community B-road I-road I-road E-road B-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi
6619,塘河新村0弄00幢-0单元-,B-community I-community I-community E-community B-road E-road B-houseno I-houseno E-houseno O B-cellno I-cellno E-cellno O
6620,大洋镇商住楼加良粮油店,B-town I-town E-town B-poi I-poi E-poi B-subpoi I-subpoi I-subpoi I-subpoi E-subpoi
6621,浙江省杭州市余杭区浙江省杭州余杭钱江经济开发区兴中路0000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-prov I-prov E-prov B-city E-city B-district E-district B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
6622,浙江省绍兴县柯桥街道柯华路大坂风情,B-prov I-prov E-prov B-district I-district E-district B-town I-town I-town E-town B-road I-road E-road B-poi I-poi I-poi E-poi
6623,杭州西湖区保?A北路00号汉庭酒店,B-city E-city B-district I-district E-district B-road I-road I-road I-road E-road B-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi
6624,浙江温州市乐清市柳市镇大公馆旁边中楠大厦0楼,B-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-poi I-poi E-poi B-assist E-assist B-poi I-poi I-poi E-poi B-floorno E-floorno
6625,浙江省温州市瓯海区仙岩街道官山铷铭超市对面,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-community E-community B-poi I-poi I-poi E-poi B-assist E-assist
6626,浙江省淳安县市县阳街道八一新村00幢0单元,B-prov I-prov E-prov B-district I-district E-district O B-town I-town I-town E-town B-poi I-poi I-poi E-poi B-houseno I-houseno E-houseno O O O
6627,浙江省杭州市上城区建国南苑000幢,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi E-poi B-houseno I-houseno I-houseno E-houseno
6628,浙江金华市金东区杨山水电管理处金华市金东区寺顺镇,B-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi I-poi I-poi I-poi E-poi B-city I-city E-city B-district I-district E-district B-town I-town E-town
6629,浙江省杭州市西湖区古墩路耀江文鼎苑,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road B-poi I-poi I-poi I-poi E-poi
6630,里水镇和顺白岗亿盛工业园第八栋,B-town I-town E-town B-community E-community B-community E-community B-devzone I-devzone I-devzone I-devzone E-devzone B-houseno I-houseno E-houseno
6631,天台县坦头镇伍佰村00-00号,B-district I-district E-district B-town I-town E-town B-community I-community E-community B-houseno I-houseno I-houseno I-houseno I-houseno E-houseno
6632,义乌市复兴一区00栋0单元0楼,B-district I-district E-district B-poi I-poi I-poi E-poi B-houseno I-houseno E-houseno B-cellno I-cellno E-cellno B-floorno E-floorno
6633,浙江金华市义乌市凯吉路000号陈林科仿真花叶厂,B-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
6634,浙江省杭州市余杭区临平街道北大街000-000号三楼,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno I-roadno I-roadno I-roadno I-roadno E-roadno O O
6635,诚信路0000号紫郡小区000幢000栋,B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi B-houseno I-houseno I-houseno E-houseno B-houseno I-houseno I-houseno E-houseno
6636,下沙月雅路长城机电市场东区,B-poi E-poi B-road I-road E-road B-poi I-poi I-poi I-poi I-poi E-poi B-poi E-poi
6637,诸暨市草塔镇凯翔大道0000号,B-district I-district E-district B-town I-town E-town B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
6638,浙江省淳安县千岛湖镇新安南路八号_金兔毛衫,B-prov I-prov E-prov B-district I-district E-district B-town I-town I-town E-town B-road I-road I-road E-road B-roadno E-roadno O B-poi I-poi I-poi E-poi
6639,梁辉开发区东区中山东三路,B-devzone I-devzone I-devzone I-devzone E-devzone B-poi E-poi B-road I-road I-road I-road E-road
6640,万达金街00栋傲娇娘娘,B-poi I-poi I-poi E-poi B-houseno I-houseno E-houseno B-subpoi I-subpoi I-subpoi E-subpoi
6641,浙江省杭州市江干区钱江国际时代广场0幢,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi B-houseno E-houseno
6642,柯桥区东路A区0楼,B-district I-district E-district B-road E-road B-poi E-poi B-floorno E-floorno
6643,梅湖新村00栋朵多百货,B-poi I-poi I-poi E-poi B-houseno I-houseno E-houseno B-subpoi I-subpoi I-subpoi E-subpoi
6644,嘉善西塘大舜塘港路000号,B-district E-district B-town E-town B-community E-community B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
6645,北仑区九龙山一号宁波保税区南区招商物流园0号仓、0号仓,B-district I-district E-district B-road I-road E-road B-roadno E-roadno B-devzone I-devzone I-devzone I-devzone E-devzone B-poi E-poi B-devzone I-devzone I-devzone I-devzone E-devzone B-poi I-poi E-poi O B-subpoi I-subpoi E-subpoi
6646,浙江省温州市浙江省温州市龙湾区永中街道永中东路000-000号建行,B-prov I-prov E-prov B-city I-city E-city B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno I-roadno I-roadno I-roadno E-roadno B-poi E-poi
6647,金沙园开发区古楼坪刑警大队,B-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-poi I-poi I-poi I-poi I-poi I-poi E-poi
6648,浙江省绍兴市新三路浙江德普电器有限公司,B-prov I-prov E-prov B-city I-city E-city B-road I-road E-road B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
6649,浙江省金华市兰溪市兰江街道兰江路0号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-road I-road E-road B-roadno E-roadno
6650,温州乐清柳市镇兴宁巷00号电联,B-city E-city B-district E-district B-town I-town E-town B-road I-road E-road B-roadno I-roadno E-roadno O O
6651,湖北省武汉市华中师范大学外国语学校,B-prov I-prov E-prov B-city I-city E-city B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
6652,四川省成都市高新区天府二街天府鹭洲,B-prov I-prov E-prov B-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road I-road E-road B-poi I-poi I-poi E-poi
6653,浙江省杭州市滨江区滨兴路滨江慧港科技园00幢,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-houseno I-houseno E-houseno
6654,禾兴北路0000号穆湖花园,B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi
6655,重庆重庆市潼南县桂林街道江北国土局电梯房,B-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-poi I-poi I-poi I-poi E-poi B-poi I-poi E-poi
6656,双屿中国鞋都产业园区帝邦工业园,B-town E-town B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-devzone I-devzone I-devzone I-devzone E-devzone
6657,国际商贸城A区00楼,B-poi I-poi I-poi I-poi E-poi B-subpoi E-subpoi O O O
6658,瓜沥镇杭州瓜沥仓储配送仓库,B-town I-town E-town B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
6659,椒江解放北路数码,B-district E-district B-road I-road I-road E-road B-poi E-poi
6660,南苑街道翁梅社区保亿风景晨园0栋,B-town I-town I-town E-town B-community I-community I-community E-community B-poi I-poi I-poi I-poi I-poi E-poi B-houseno E-houseno
6661,温州市永嘉县黄田东街00号,B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno E-roadno
6662,北仑区大矸街道鸿顺家园高田王街000号,B-district I-district E-district B-town I-town I-town E-town B-poi I-poi I-poi E-poi B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno
6663,柯桥区滨海工业区兴滨路广丰印染有限公司,B-district I-district E-district B-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road E-road B-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
6664,浙江省嘉兴南湖区嘉杭路0号桥江林汽车公司电联,B-prov I-prov E-prov B-city E-city B-district I-district E-district B-road I-road E-road B-poi I-poi E-poi B-poi I-poi I-poi I-poi I-poi E-poi O O
6665,浙江杭州余杭区,B-prov E-prov B-city E-city B-district I-district E-district
6666,浙江省富阳市富春街道大桥北路0000号,B-prov I-prov E-prov B-district I-district E-district B-town I-town I-town E-town B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
6667,浙江省丽水市景宁畲族自治县浙江省丽水市景宁畲族自治县环城北路,B-prov I-prov E-prov B-city I-city E-city B-district I-district I-district I-district I-district I-district E-district B-prov I-prov E-prov B-city I-city E-city B-district I-district I-district I-district I-district I-district E-district B-road I-road I-road E-road
6668,浙江省杭州市滨江区,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district
6669,浙江绍兴市诸暨市城区诸暨市永兴路,B-prov E-prov B-city I-city E-city B-district I-district E-district B-poi E-poi B-district I-district E-district B-road I-road E-road
